,streamID,f0,f1,f2,f3,f4,f5,f6,f7,class
118,118,0.17661951160381015,5.57667296965656,13.366064956289772,6.870916798080921,-1.1689603918299685,0.4427225519880875,-0.10527833628826393,0.40435253327185683,1
119,119,0.6213465101047501,21.28276742530285,9.634363903158283,3.376436081515123,-0.9562088036969879,0.63922323612106,-0.017825802824050985,0.5109053283599434,1
120,120,-0.6421810099759593,21.168088732545687,12.407012177087307,5.683263222318226,-1.0397499102277226,0.6564108874402886,0.0386402412902175,0.46312370290491006,1
121,121,-0.7591832216938215,17.75784751053918,16.326891607895732,4.476505797596896,-1.1743749198638103,0.4342681447325592,-0.0026345350962125704,0.366579821902584,1
122,122,-0.09434206564606917,13.844196937099216,11.559913568851332,4.677744270312739,-1.0942968182031152,0.41032709165597797,-0.0625169675928667,0.38131305355644696,1
123,123,0.6357729814462397,11.820381926866647,5.029218068368062,2.126571813701809,-0.8090746339169564,0.8670015344435312,0.06252339868763186,0.5836671700989267,1
124,124,0.8388049091054784,13.438708410798489,9.905799461690401,4.401098799766235,-1.0139163407324292,0.7087651605940276,-0.14230836726789298,0.46465242526654554,1
125,125,-4.806706939262491,23.74287340477585,10.180618968689268,3.247822376308212,-0.45248033796564285,0.8400581069146389,-0.06119405574006799,0.5296213333950062,1
126,126,3.0697541004564046,26.24261841685574,8.119704083887758,2.819535578033504,-0.8791008401760979,0.6572570285667141,0.12665216007676977,0.47389438376903115,1
127,127,-5.1016552478524275,8.339094388452638,7.823745758820475,1.1395298391367366,0.10147134030465477,1.0374177899555805,-0.043581850894327256,1.002364222328477,1
128,128,0.05393553756338594,13.64250777793495,7.097931731546898,1.9310706735881107,-1.0694274701072488,0.34397526151591157,-0.2123451018627374,0.36022816682769054,1
129,129,7.044109902541208,31.820334906431366,11.556791248165682,4.209865137581777,-0.9705931884518488,0.6807771119137839,-0.4321543232303919,0.5874700903671776,1
130,130,10.9008362348236,20.562615583518586,14.630838074826032,7.89447372849097,-0.9419748332925684,0.09005727748576049,0.011151470853822953,0.614177049129493,1
131,131,2.0062645306169857,14.136731397898352,13.731705560933667,4.137730418899382,-0.06744996034283608,0.397716199466594,-0.5222734984622079,0.5709651887735483,1
132,132,2.8130193766401987,20.178961946120857,8.264794995326174,2.8573997626385217,-1.0454465648102613,0.42269757722377016,0.11220586181761928,0.4706939208783524,1
133,133,-1.906252427507587,15.572743337063903,10.786615911095112,4.813839419608747,-1.0544590609047355,0.47443921867573774,-0.117406036554163,0.281023693418571,1
134,134,4.01429138756379,8.243489448753623,6.323729308757559,0.8338372582825861,1.151281318835514,1.3872532641074538,-1.0015287493980163,0.5875362865940834,1
135,135,-1.1779789177318527,15.60883353920247,5.981065400364973,2.2102180535428477,-0.36357044647693876,1.2590819065359848,-0.08115623762558885,0.8809346126809101,1
136,136,-2.2710538464094747,20.798747787283112,10.446798364699069,3.773341159590277,-0.5416798163030697,0.9510942151889372,-0.2587500231161974,0.5101056935816273,1
137,137,5.280727470917554,13.888752624486843,9.073630790094997,2.4103033277218886,0.3332393865677344,1.820457184263242,-0.6170185241214591,0.24029118918861975,1
138,138,0.4847433358226952,11.407202854853823,4.1666566100609215,1.9082391139594406,-0.9080028793934831,0.7000090904409171,-0.11462417549487577,0.4913177378606245,1
139,139,-0.3042357505856363,7.962179395694416,15.971552070203524,4.693892946019108,-1.2232446057581718,0.680072575622717,-0.048412100255247476,0.35800997636039356,1
140,140,-2.135307741344992,29.289988577374952,12.81357762834727,4.948147342650638,-1.07849548457155,0.48374585441749474,-0.13031231976499455,0.4072460754859479,1
141,141,2.5786247114762895,17.892369835245898,14.714978395089327,5.333081274339689,-0.5943695906121407,1.2715011670896936,-0.38165180862209425,0.683017590044275,1
142,142,-2.3882365165629644,11.837642324384484,8.758816894659343,4.249113362430888,-1.1773286550655426,0.3136711748922679,-0.01660158234492304,0.3108444293011484,1
143,143,2.0454535565642256,2.0672958677256843,6.370094791694547,1.310314989088216,-0.6270867272626237,0.7331563496469886,-0.41856014461125346,0.4275081470728012,1
144,144,-0.5750155748665344,0.6287102086498533,4.641956769980531,1.0396090350296703,5.414399977083497,4.002392405994273,2.046355636554162,0.7774722475092933,1
145,145,-2.6100554790437687,21.59881075929475,12.780037189166887,6.72148222153423,-0.9541545297916869,0.7555927453967304,-0.1800276352500363,0.49312293794766515,1
146,146,0.11141484139987076,4.871806009065872,10.426529156276203,3.3610239603341143,-1.3232919766201725,0.3288034510823544,-0.25362460958001576,0.2525102339378769,1
147,147,-4.451532637538604,25.12809338336665,6.364590041523513,3.4126523153768424,-0.2186791054589889,1.7294216756050453,-0.08785768056837549,0.7594601207174435,1
148,148,-10.10599192055454,40.7677704824028,12.24014274663783,5.268526771361763,-0.6482449263618136,0.8839644910080368,0.3178769189015883,0.6453455715044846,1
149,149,2.2980304276385572,4.94946814444107,6.576039884495352,1.3367356067438672,3.7220484631831714,5.0161460875873205,-1.5612400941161315,1.3365763784062143,1
150,150,2.2529592638948692,19.639355373981402,9.50007512141995,3.8453536180041357,-1.3236532857268641,0.26837133406392205,-0.020367308280751614,0.3152913833176294,1
151,151,-2.6904942525028432,23.839413869438978,11.356435858078026,5.299947895393755,-1.1163769266947516,0.4009118263863338,-0.22622927027168477,0.39058882338938244,1
152,152,8.615755596347295,40.20848739653901,12.973383593608323,3.9440797611217304,-0.4252797209450118,1.037939332727818,-0.35378813680029253,0.7247932363633951,1
153,153,18.788048328075366,32.96137932190134,17.951721440489095,7.283693479567475,-1.0437389773589405,0.40254093115003386,0.3128623035054892,0.5806569834380898,1
154,154,9.613177980649763,35.12314753804513,16.802871834920662,8.191647858750514,-0.7910075788155227,0.9165175326603017,-0.4388563704956066,0.4810608400499291,1
155,155,-1.3423007213327218,13.06741820777684,8.63250530596133,7.143382649717025,-1.1884879847538379,0.2865519432654171,0.014396608079912335,0.32629608890217937,1
156,156,-10.79525333179773,40.926527289934356,20.487147480274974,5.460478233150769,-1.0363744098711156,0.6688122355875586,0.07598670242489917,0.535413588521446,1
157,157,4.297901504245453,5.146171089110944,9.152240329379788,3.3318027803970143,-0.6240172840415074,1.019745984958832,-0.5022204087512686,0.5701235067871643,1
158,158,-6.061768683465924,11.543709076470599,10.814489130812644,5.741942660720067,-0.1911850954162563,0.7349974597057692,0.06831313716978471,0.8822783319476014,1
159,159,2.8465667540030526,16.726004210816264,11.21976807782219,5.081555752684179,-0.5670620516582026,2.3807456982289117,0.11804078320122698,0.6961472428682265,1
160,160,8.730788558273945,33.76023816134149,11.989367386105807,5.701636855075621,0.18203605368458758,1.9346247344182135,0.3328132176894926,0.8528471386205316,1
161,161,9.125621653763034,21.947582485786658,11.274546424137236,4.015365926757032,-0.08168782453843641,0.24444789318121138,-0.3637456682490261,0.8798243305328003,1
162,162,10.906127175059614,21.898690364990493,10.426340135541762,3.765378290313643,-1.0000479060693532,0.2815841029216851,-0.14884980760874503,0.45327525866283513,1
163,163,3.1830872078132506,28.997063275951625,10.838007875375775,5.131400547188657,-1.027997734139088,0.3771311264530539,-0.07311587322907719,0.42834002719266456,1
164,164,-8.256904764238017,40.45459273268058,13.331242503771197,4.247561591539891,-0.9014184285550623,0.4020680555206165,0.14624697313666044,0.5964323392267439,1
165,165,-4.426989831556653,29.006155037138676,8.329673565343565,3.399728718489375,-0.6893908296229332,0.955357168245657,-0.4700544370428288,0.4677917518820863,1
166,166,3.6419855862444304,16.986283903925656,6.396159953716283,2.458454939752578,-0.9918983179621511,0.6093652107483402,-0.126131337778051,0.5544879464311901,1
167,167,14.55469830004129,30.758583194956568,18.431127915320772,7.685886055499106,-0.32774677720346995,0.8896294241659812,-0.8975810944938117,0.5027560212017205,1
168,168,13.619155991022373,27.879535446759416,16.30126829591042,8.723331554614601,-0.49803897858172474,0.7957053184073936,-0.7965842459585574,0.4994501742445349,1
169,169,0.6694386646687153,14.460177655946033,4.589855165925536,2.769811507327505,-0.7641271210017035,0.9679330565412525,0.07744686190202715,0.6541467555561574,1
170,170,0.45027598688055825,17.697296712586567,12.780457519247893,4.425363443115179,-1.242515980250018,0.5090247674554641,-0.08441993717605732,0.36417748600347916,1
171,171,-0.4907064492243343,13.182744687045572,7.636737606279003,4.717023806882722,-1.0934675506299258,0.4407912437310094,-0.010493545174805071,0.4424148693339288,1
172,172,-0.5413368840281488,10.057458058072777,15.023171247406955,4.992087731333623,-1.2762606156057295,0.4851482546321768,-0.10253742880573569,0.3222701461414291,1
173,173,7.017464659255306,38.29941476030573,14.044167270727645,6.58079278788937,-0.6204549034422019,0.8526209343852454,-0.08555144870331359,0.7058890905265119,1
174,174,-1.6610165273129263,27.116629203895194,12.400613195309964,6.482946298772037,-1.1054025126745488,0.4737864569576649,0.018660145993253198,0.3780723533847291,1
175,175,0.9083583311457947,17.26942302748068,12.830306290541222,3.8077526933579473,-1.2180177725453407,0.3762439359966433,-0.0941609448571015,0.3589937968579928,1
176,176,0.864410858441061,19.31887967524461,13.402260173898815,4.105365869241585,-1.0424218149258118,1.0664551576195322,-0.022098699427519537,0.5088949897526726,1
177,177,-1.3872460038721186,24.669469087186393,15.466655115708928,6.431662237011221,-1.2612785662729813,0.4325754247989391,-0.015610653894191459,0.36808884256424856,1
178,178,0.09496790761332656,13.800400546639768,12.129314490177661,4.000847415134743,-1.0171049725846557,0.7841448762808813,-0.22385891540782374,0.49891994690005276,1
179,179,-0.3827273707976252,18.72134760143911,9.536860346304648,4.188175154577142,-0.9737060829320893,0.8558830570105463,-0.0740506859327176,0.5245074645853682,1
180,180,1.026795831992369,19.716484285602107,9.636848970875828,4.084326820690724,-1.0320282806110732,0.6822069069366208,0.002526328213775961,0.45787770799609,1
181,181,-0.3869945551718434,11.948303873956617,12.818485774488854,3.7189430195685387,-0.9864963037034208,0.698650940528387,-0.11714591918988608,0.4673255186553399,1
182,182,0.6426449587504344,15.91927245959357,10.882550233993017,4.023842012961715,-1.1677089802229843,0.636818101003765,-0.0206341805498239,0.35896049096332827,1
183,183,0.6931112107976058,15.57651549055552,12.282113857928442,5.693608412986639,-0.9593902339445926,1.5472818967845758,0.15436953092590297,0.4767092777062446,1
